TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,49e5f81,15,6,240,-970,14,0,,0
0,49e5f81,9,18,-26,-999,,,,0
0,49e5f81,10,6,9,-11,,,,0
0,49e5f81,11,15,-956,-289,-5,0,,
0,49e5f81,3,326295,178505,1075,,,,0
0,49e5f81,20,15,-956,-289,-5,0,,
0,49e81c0,4,-141,-419,215,,,,3
0,49e81c0,16,-732,427,-976,-591,846,-1192,3
0,49e81c0,1,13,-36,-1021,0,0,0,0
0,49e81c0,15,5,240,-970,14,0,,0
0,49e81c0,9,18,-26,-999,,,,0
0,49e81c0,10,-5,-10,-22,,,,0
0,49e81c0,11,15,-956,-290,-5,0,,
0,49e81c0,3,326281,178505,1075,,,,0
0,49e81c0,20,16,-956,-289,-5,0,,
0,49ea411,4,-324,-236,-272,,,,3
0,49ea411,16,-915,610,-1464,-591,846,-1192,3
0,49ea411,1,8,-20,-1018,0,0,0,0
0,49ea411,2,5256,-7297,41905,,,,3
0,49ea411,14,-33450,-9000,24899,-38706,-1702,-17005,3
0,49ea411,15,5,240,-970,14,0,,0
0,49ea411,9,18,-26,-999,,,,0
0,49ea411,10,-10,5,-18,,,,0
0,49ea411,11,15,-956,-290,-5,0,,
0,49ea411,3,326265,178505,1075,,,,0
0,49ea411,20,15,-956,-289,-5,0,,
0,49ec651,4,-141,190,398,,,,3
0,49ec651,16,-732,1037,-793,-591,846,-1192,3
0,49ec651,1,22,-24,-1029,0,0,0,0
0,49ec651,15,5,240,-970,14,0,,0
0,49ec651,9,18,-26,-999,,,,0
0,49ec651,10,4,1,-29,,,,0
0,49ec651,11,15,-956,-290,-5,0,,
0,49ec651,3,326260,178505,1068,,,,0
0,49ec651,20,15,-956,-289,-5,0,,
0,49ee8a2,4,-263,373,337,,,,3
0,49ee8a2,16,-854,1220,-854,-591,846,-1192,3
0,49ee8a2,1,22,-28,-1025,0,0,0,0
0,49ee8a2,2,5406,-8947,40705,,,,3
0,49ee8a2,14,-33300,-10650,23699,-38706,-1702,-17005,3
0,49ee8a2,15,5,240,-970,14,0,,0
0,49ee8a2,9,18,-26,-999,,,,0
0,49ee8a2,10,3,-2,-25,,,,0
0,49ee8a2,11,15,-956,-290,-5,0,,
0,49ee8a2,3,326265,178505,1075,,,,0
0,49ee8a2,20,15,-956,-289,-5,0,,
0,49f0ae5,4,-263,-53,-28,,,,3
0,49f0ae5,16,-854,793,-1220,-591,846,-1192,3
0,49f0ae5,1,24,-35,-1027,0,0,0,0
0,49f0ae5,15,6,240,-970,14,0,,0
0,49f0ae5,9,18,-26,-999,,,,0
0,49f0ae5,10,5,-9,-27,,,,0
0,49f0ae5,11,15,-956,-290,-5,0,,
0,49f0ae5,3,326270,178505,1075,,,,0
0,49f0ae5,20,15,-956,-289,-5,0,,
0,49f2d30,4,347,312,-28,,,,3
0,49f2d30,16,-244,1159,-1220,-591,846,-1192,3
0,49f2d30,1,13,-20,-1006,0,0,0,0
0,49f2d30,2,4356,-6697,42805,,,,3
0,49f2d30,14,-34350,-8400,25799,-38706,-1702,-17005,3
0,49f2d30,15,6,240,-970,14,0,,0
0,49f2d30,9,18,-26,-999,,,,0
0,49f2d30,10,-5,5,-7,,,,0
0,49f2d30,11,15,-956,-290,-5,0,,
0,49f2d30,3,326270,178505,1075,,,,0
0,49f2d30,20,16,-956,-289,-5,0,,
0,49f4f74,4,102,-297,93,,,,3
0,49f4f74,16,-488,549,-1098,-591,846,-1192,3
0,49f4f74,1,6,-31,-1012,0,0,0,0
0,49f4f74,15,5,240,-970,15,0,,0
0,49f4f74,9,18,-26,-999,,,,0
0,49f4f74,10,-12,-5,-13,,,,0
0,49f4f74,11,15,-956,-290,-5,0,,
0,49f4f74,3,326260,178505,1075,,,,0
0,49f4f74,20,16,-956,-289,-5,0,,
0,49f71c3,4,164,-53,154,,,,3
0,49f71c3,16,-427,793,-1037,-591,846,-1192,3
0,49f71c3,1,22,-33,-1014,0,0,0,0
0,49f71c3,2,5706,-6247,42205,,,,3
0,49f71c3,14,-33000,-7950,25199,-38706,-1702,-17005,3
0,49f71c3,15,5,240,-970,15,0,,0
0,49f71c3,9,18,-26,-999,,,,0
0,49f71c3,10,3,-6,-14,,,,0
0,49f71c3,11,15,-956,-290,-5,0,,
0,49f71c3,3,326239,178498,1075,,,,0
0,49f71c3,20,16,-956,-290,-5,0,,
0,49f9406,4,102,-114,-89,,,,3
0,49f9406,16,-488,732,-1281,-591,846,-1192,3
0,49f9406,1,19,-30,-1020,0,0,0,0
0,49f9406,15,5,240,-970,15,0,,0
0,49f9406,9,18,-26,-999,,,,0
0,49f9406,10,0,-3,-20,,,,0
0,49f9406,11,15,-956,-290,-5,0,,
0,49f9406,3,326221,178498,1075,,,,0
0,49f9406,20,16,-956,-290,-5,0,,
0,49fb651,4,225,-602,32,,,,3
0,49fb651,16,-366,244,-1159,-591,846,-1192,3
0,49fb651,1,22,-25,-1023,0,0,0,0
0,49fb651,2,5856,-7147,42055,,,,3
0,49fb651,14,-32850,-8850,25049,-38706,-1702,-17005,3
0,49fb651,15,6,240,-970,15,0,,0
0,49fb651,9,18,-26,-999,,,,0
0,49fb651,10,3,0,-23,,,,0
0,49fb651,11,15,-956,-290,-5,0,,
0,49fb651,3,326193,178498,1082,,,,0
0,49fb651,20,16,-956,-290,-5,0,,
0,49fd89c,4,102,-114,215,,,,3
0,49fd89c,16,-488,732,-976,-591,846,-1192,3
0,49fd89c,1,19,-23,-1032,0,0,0,0
0,49fd89c,15,6,240,-970,15,0,,0
0,49fd89c,9,18,-26,-999,,,,0
0,49fd89c,10,0,2,-32,,,,0
0,49fd89c,11,15,-956,-290,-5,0,,
0,49fd89c,3,326179,178505,1082,,,,0
0,49fd89c,20,15,-956,-290,-5,0,,
0,49ffae1,4,-202,312,276,,,,3
0,49ffae1,16,-793,1159,-915,-591,846,-1192,3
0,49ffae1,1,8,-24,-1025,0,0,0,0
0,49ffae1,2,4806,-7447,42055,,,,3
0,49ffae1,14,-33900,-9150,25049,-38706,-1702,-17005,3
0,49ffae1,15,6,240,-970,14,0,,0
0,49ffae1,9,18,-26,-999,,,,0
0,49ffae1,10,-10,1,-25,,,,0
0,49ffae1,11,15,-956,-290,-5,0,,
0,49ffae1,3,326179,178505,1075,,,,0
0,49ffae1,20,15,-956,-290,-5,0,,
0,4a01d28,4,-202,-480,337,,,,3
0,4a01d28,16,-793,366,-854,-591,846,-1192,3
0,4a01d28,1,11,-18,-1024,0,0,0,0
0,4a01d28,15,6,240,-970,14,0,,0
0,4a01d28,9,18,-26,-999,,,,0
0,4a01d28,10,-7,7,-25,,,,0
0,4a01d28,11,15,-956,-291,-5,0,,
0,4a01d28,3,326176,178505,1075,,,,0
0,4a01d28,20,14,-956,-290,-5,0,,
0,4a03f75,4,-80,-114,337,,,,3
0,4a03f75,16,-671,732,-854,-591,846,-1192,3
0,4a03f75,1,14,-21,-1024,0,0,0,0
0,4a03f75,2,5706,-6547,41905,,,,3
0,4a03f75,14,-33000,-8250,24899,-38706,-1702,-17005,3
0,4a03f75,15,5,240,-970,14,0,,0
0,4a03f75,9,18,-26,-999,,,,0
0,4a03f75,10,-4,4,-24,,,,0
0,4a03f75,11,15,-956,-291,-5,0,,
0,4a03f75,3,326153,178512,1075,,,,0
0,4a03f75,20,14,-956,-290,-5,0,,
0,4a061c7,4,225,-53,337,,,,3
0,4a061c7,16,-366,793,-854,-591,846,-1192,3
0,4a061c7,1,18,-30,-1027,0,0,0,0
0,4a061c7,15,6,240,-970,14,0,,0
0,4a061c7,9,18,-26,-999,,,,0
0,4a061c7,10,0,-4,-27,,,,0
0,4a061c7,11,15,-956,-291,-5,0,,
0,4a061c7,3,326145,178512,1075,,,,0
0,4a061c7,20,14,-956,-290,-5,0,,
0,4a08408,4,164,129,-89,,,,3
0,4a08408,16,-427,976,-1281,-591,846,-1192,3
0,4a08408,1,13,-27,-1019,0,0,0,0
0,4a08408,2,5406,-7447,42805,,,,3
0,4a08408,14,-33300,-9150,25799,-38706,-1702,-17005,3
0,4a08408,15,5,240,-970,14,0,,0
0,4a08408,9,18,-26,-999,,,,0
0,4a08408,10,-5,-1,-20,,,,0
0,4a08408,11,15,-956,-291,-5,0,,
0,4a08408,3,326134,178512,1075,,,,0
0,4a08408,20,14,-956,-291,-5,0,,
0,4a0a64c,4,-19,129,-333,,,,3
0,4a0a64c,16,-610,976,-1525,-591,846,-1192,3
0,4a0a64c,1,27,-27,-1016,0,0,0,0
0,4a0a64c,15,6,240,-970,14,0,,0
0,4a0a64c,9,18,-26,-999,,,,0
0,4a0a64c,10,8,-1,-16,,,,0
0,4a0a64c,11,15,-956,-291,-5,0,,
0,4a0a64c,3,326127,178505,1075,,,,0
0,4a0a64c,20,15,-956,-291,-5,0,,
0,4a0c897,4,-80,-358,-211,,,,3
0,4a0c897,16,-671,488,-1403,-591,846,-1192,3
0,4a0c897,1,21,-29,-1028,0,0,0,0
0,4a0c897,2,5106,-7897,41755,,,,3
0,4a0c897,14,-33600,-9600,24749,-38706,-1702,-17005,3
0,4a0c897,15,6,240,-970,14,0,,0
0,4a0c897,9,18,-26,-999,,,,0
0,4a0c897,10,2,-3,-29,,,,0
0,4a0c897,11,15,-956,-291,-5,0,,
0,4a0c897,3,326120,178505,1075,,,,0
0,4a0c897,20,15,-956,-291,-5,0,,
0,4a0ead6,4,-202,-541,-211,,,,3
0,4a0ead6,16,-793,305,-1403,-591,846,-1192,3
0,4a0ead6,1,17,-41,-1019,0,0,0,0
0,4a0ead6,15,6,240,-970,15,0,,0
0,4a0ead6,9,18,-26,-999,,,,0
0,4a0ead6,10,-1,-14,-20,,,,0
0,4a0ead6,11,15,-956,-291,-5,0,,
0,4a0ead6,3,326120,178498,1075,,,,0
0,4a0ead6,20,15,-956,-291,-5,0,,
0,4a10d27,4,286,-114,215,,,,3
0,4a10d27,16,-305,732,-976,-591,846,-1192,3
0,4a10d27,1,16,-31,-1017,0,0,0,0
0,4a10d27,2,5706,-5497,41605,,,,3
0,4a10d27,14,-33000,-7200,24599,-38706,-1702,-17005,3
0,4a10d27,15,6,240,-970,15,0,,0
0,4a10d27,9,18,-26,-999,,,,0
0,4a10d27,10,-2,-5,-17,,,,0
0,4a10d27,11,15,-956,-291,-5,0,,
0,4a10d27,3,326094,178498,1075,,,,0
0,4a10d27,20,16,-956,-291,-5,0,,
0,4a1302f,4,286,-53,215,,,,3
0,4a1302f,16,-305,793,-976,-591,846,-1192,3
0,4a1302f,1,21,-32,-1021,0,0,0,0
0,4a1302f,15,6,240,-970,15,0,,0
0,4a1302f,9,18,-26,-999,,,,0
0,4a1302f,10,2,-6,-22,,,,0
0,4a1302f,11,15,-956,-291,-5,0,,
0,4a1302f,3,326085,178491,1082,,,,0
0,4a1302f,20,16,-956,-291,-5,0,,
0,4a151b8,4,-19,68,154,,,,3
0,4a151b8,16,-610,915,-1037,-591,846,-1192,3
0,4a151b8,1,26,-37,-1021,0,0,0,0
0,4a151b8,2,4056,-7447,41755,,,,3
0,4a151b8,14,-34650,-9150,24749,-38706,-1702,-17005,3
0,4a151b8,15,6,240,-970,15,0,,0
0,4a151b8,9,18,-26,-999,,,,0
0,4a151b8,10,7,-10,-22,,,,0
0,4a151b8,11,15,-956,-291,-5,0,,
0,4a151b8,3,326094,178491,1082,,,,0
0,4a151b8,20,17,-956,-291,-5,0,,
0,4a173fb,4,-202,190,-89,,,,3
0,4a173fb,16,-793,1037,-1281,-591,846,-1192,3
0,4a173fb,1,16,-22,-1021,0,0,0,0
0,4a173fb,15,6,240,-970,15,0,,0
0,4a173fb,9,18,-26,-999,,,,0
0,4a173fb,10,-2,3,-22,,,,0
0,4a173fb,11,15,-956,-291,-5,0,,
0,4a173fb,3,326094,178498,1082,,,,0
0,4a173fb,20,16,-956,-291,-5,0,,
0,4a19646,4,41,373,-211,,,,3
0,4a19646,16,-549,1220,-1403,-591,846,-1192,3
0,4a19646,1,29,-21,-1023,0,0,0,0
0,4a19646,2,5706,-6997,41155,,,,3
0,4a19646,14,-33000,-8700,24149,-38706,-1702,-17005,3
0,4a19646,15,6,240,-970,15,0,,0
0,4a19646,9,19,-26,-999,,,,0
0,4a19646,10,10,4,-24,,,,0
0,4a19646,11,15,-956,-291,-5,0,,
0,4a19646,3,326085,178498,1082,,,,0
0,4a19646,20,16,-956,-291,-5,0,,
0,4a1b888,4,-324,-53,-455,,,,3
0,4a1b888,16,-915,793,-1647,-591,846,-1192,3
0,4a1b888,1,20,-33,-1022,0,0,0,0
0,4a1b888,15,6,240,-970,15,0,,0
0,4a1b888,9,19,-26,-999,,,,0
0,4a1b888,10,1,-7,-22,,,,0
0,4a1b888,11,15,-956,-291,-5,0,,
0,4a1b888,3,326069,178491,1089,,,,0
0,4a1b888,20,16,-956,-291,-6,0,,
0,4a1dadc,4,164,-297,32,,,,3
0,4a1dadc,16,-427,549,-1159,-591,846,-1192,3
0,4a1dadc,1,28,-23,-1015,0,0,0,0
0,4a1dadc,2,5406,-7897,43105,,,,3
0,4a1dadc,14,-33300,-9600,26099,-38706,-1702,-17005,3
0,4a1dadc,15,6,240,-970,15,0,,0
0,4a1dadc,9,19,-26,-999,,,,0
0,4a1dadc,10,9,2,-16,,,,0
0,4a1dadc,11,15,-956,-291,-5,0,,
0,4a1dadc,3,326059,178491,1089,,,,0
0,4a1dadc,20,16,-956,-291,-6,0,,
0,4a1fd1d,4,-80,68,398,,,,3
0,4a1fd1d,16,-671,915,-793,-591,846,-1192,3
0,4a1fd1d,1,9,-19,-1026,0,0,0,0
0,4a1fd1d,15,6,240,-970,15,0,,0
0,4a1fd1d,9,19,-26,-999,,,,0
0,4a1fd1d,10,-9,6,-26,,,,0
0,4a1fd1d,11,15,-956,-291,-5,0,,
0,4a1fd1d,3,326059,178498,1089,,,,0
0,4a1fd1d,20,16,-956,-291,-6,0,,
0,4a21f67,4,41,-236,32,,,,3
0,4a21f67,16,-549,610,-1159,-591,846,-1192,3
0,4a21f67,1,20,-20,-1014,0,0,0,0
0,4a21f67,2,4806,-7897,41455,,,,3
0,4a21f67,14,-33900,-9600,24449,-38706,-1702,-17005,3
0,4a21f67,15,6,240,-970,15,0,,0
0,4a21f67,9,19,-26,-999,,,,0
0,4a21f67,10,0,5,-14,,,,0
0,4a21f67,11,15,-956,-291,-5,0,,
0,4a21f67,3,326062,178498,1089,,,,0
0,4a21f67,20,15,-956,-291,-6,0,,
0,4a241b1,4,-19,-297,-150,,,,3
0,4a241b1,16,-610,549,-1342,-591,846,-1192,3
0,4a241b1,1,29,-22,-1020,0,0,0,0
0,4a241b1,15,6,240,-970,15,0,,0
0,4a241b1,9,19,-26,-999,,,,0
0,4a241b1,10,10,3,-21,,,,0
0,4a241b1,11,15,-956,-291,-5,0,,
0,4a241b1,3,326069,178498,1089,,,,0
0,4a241b1,20,16,-956,-291,-6,0,,
0,4a263f7,4,164,68,154,,,,3
0,4a263f7,16,-427,915,-1037,-591,846,-1192,3
0,4a263f7,1,20,-20,-1028,0,0,0,0
0,4a263f7,2,4956,-7297,42655,,,,3
0,4a263f7,14,-33750,-9000,25649,-38706,-1702,-17005,3
0,4a263f7,15,6,240,-970,15,0,,0
0,4a263f7,9,19,-26,-999,,,,0
0,4a263f7,10,1,5,-28,,,,0
0,4a263f7,11,15,-956,-291,-5,0,,
0,4a263f7,3,326069,178498,1089,,,,0
0,4a263f7,20,15,-956,-291,-5,0,,
0,4a2863e,4,-141,-297,215,,,,3
0,4a2863e,16,-732,549,-976,-591,846,-1192,3
0,4a2863e,1,14,-24,-1016,0,0,0,0
0,4a2863e,15,6,240,-970,15,0,,0
0,4a2863e,9,19,-26,-999,,,,0
0,4a2863e,10,-4,1,-17,,,,0
0,4a2863e,11,15,-956,-291,-5,0,,
0,4a2863e,3,326076,178491,1082,,,,0
0,4a2863e,20,15,-956,-291,-5,0,,
0,4a2a88b,4,41,434,32,,,,3
0,4a2a88b,16,-549,1281,-1159,-591,846,-1192,3
0,4a2a88b,1,14,-18,-1032,0,0,0,0
0,4a2a88b,2,3156,-6997,41155,,,,3
0,4a2a88b,14,-35550,-8700,24149,-38706,-1702,-17005,3
0,4a2a88b,15,6,240,-970,15,0,,0
0,4a2a88b,9,19,-26,-999,,,,0
0,4a2a88b,10,-4,8,-32,,,,0
0,4a2a88b,11,15,-956,-291,-5,0,,
0,4a2a88b,3,326094,178498,1089,,,,0
0,4a2a88b,20,15,-956,-291,-5,0,,
0,4a2cacc,4,286,7,-89,,,,3
0,4a2cacc,16,-305,854,-1281,-591,846,-1192,3
0,4a2cacc,1,12,-14,-1019,0,0,0,0
0,4a2cacc,15,6,240,-970,15,0,,0
0,4a2cacc,9,19,-26,-999,,,,0
0,4a2cacc,10,-6,11,-20,,,,0
0,4a2cacc,11,15,-956,-291,-5,0,,
0,4a2cacc,3,326110,178498,1082,,,,0
0,4a2cacc,20,14,-956,-291,-5,0,,
0,4a2ed19,4,-19,190,154,,,,3
0,4a2ed19,16,-610,1037,-1037,-591,846,-1192,3
0,4a2ed19,1,4,-35,-1019,0,0,0,0
0,4a2ed19,2,4956,-6997,42205,,,,3
0,4a2ed19,14,-33750,-8700,25199,-38706,-1702,-17005,3
0,4a2ed19,15,6,240,-970,15,0,,0
0,4a2ed19,9,18,-26,-999,,,,0
0,4a2ed19,10,-14,-8,-19,,,,0
0,4a2ed19,11,15,-956,-291,-5,0,,
0,4a2ed19,3,326120,178498,1082,,,,0
0,4a2ed19,20,15,-956,-291,-4,0,,
0,4a30f62,4,-690,-236,-28,,,,3
0,4a30f62,16,-1281,610,-1220,-591,846,-1192,3
0,4a30f62,1,20,-34,-1015,0,0,0,0
0,4a30f62,15,6,240,-970,15,0,,0
0,4a30f62,9,18,-26,-999,,,,0
0,4a30f62,10,2,-7,-15,,,,0
0,4a30f62,11,15,-956,-291,-5,0,,
0,4a30f62,3,326120,178491,1082,,,,0
0,4a30f62,20,15,-956,-291,-4,0,,
0,4a331ac,4,286,7,154,,,,3
0,4a331ac,16,-305,854,-1037,-591,846,-1192,3
0,4a331ac,1,10,-36,-1025,0,0,0,0
0,4a331ac,2,4806,-6697,42055,,,,3
0,4a331ac,14,-33900,-8400,25049,-38706,-1702,-17005,3
0,4a331ac,15,6,240,-970,15,0,,0
0,4a331ac,9,18,-26,-999,,,,0
0,4a331ac,10,-8,-10,-26,,,,0
0,4a331ac,11,15,-956,-291,-5,0,,
0,4a331ac,3,326110,178491,1075,,,,0
0,4a331ac,20,15,-956,-291,-4,0,,
0,4a353ec,4,-19,-236,-150,,,,3
0,4a353ec,16,-610,610,-1342,-591,846,-1192,3
0,4a353ec,1,13,-21,-1022,0,0,0,0
0,4a353ec,15,6,240,-970,15,0,,0
0,4a353ec,9,18,-26,-999,,,,0
0,4a353ec,10,-5,4,-22,,,,0
0,4a353ec,11,15,-956,-291,-5,0,,
0,4a353ec,3,326094,178498,1075,,,,0
0,4a353ec,20,15,-956,-291,-4,0,,
0,4a3763c,4,-141,251,-150,,,,3
0,4a3763c,16,-732,1098,-1342,-591,846,-1192,3
0,4a3763c,1,28,-36,-1022,0,0,0,0
0,4a3763c,2,5106,-4897,42355,,,,3
0,4a3763c,14,-33600,-6600,25349,-38706,-1702,-17005,3
0,4a3763c,15,6,240,-970,15,0,,0
0,4a3763c,9,18,-26,-999,,,,0
0,4a3763c,10,9,-10,-23,,,,0
0,4a3763c,11,15,-956,-291,-5,0,,
0,4a3763c,3,326069,178498,1082,,,,0
0,4a3763c,20,15,-956,-291,-4,0,,
0,4a3987e,4,-141,-175,-333,,,,3
0,4a3987e,16,-732,671,-1525,-591,846,-1192,3
0,4a3987e,1,6,-32,-1022,0,0,0,0
0,4a3987e,15,5,240,-970,15,0,,0
0,4a3987e,9,18,-26,-999,,,,0
0,4a3987e,10,-12,-6,-22,,,,0
0,4a3987e,11,15,-956,-291,-5,0,,
0,4a3987e,3,326062,178491,1075,,,,0
0,4a3987e,20,15,-956,-291,-4,0,,
0,4a3bace,4,-141,-114,-272,,,,3
0,4a3bace,16,-732,732,-1464,-591,846,-1192,3
0,4a3bace,1,14,-33,-1022,0,0,0,0
0,4a3bace,2,3306,-7147,43855,,,,3
0,4a3bace,14,-35400,-8850,26849,-38706,-1702,-17005,3
0,4a3bace,15,5,240,-970,15,0,,0
0,4a3bace,9,18,-26,-999,,,,0
0,4a3bace,10,-4,-6,-23,,,,0
0,4a3bace,11,15,-956,-291,-5,0,,
0,4a3bace,3,326085,178491,1075,,,,0
0,4a3bace,20,15,-956,-291,-4,0,,
0,4a3dd11,4,-629,129,93,,,,3
0,4a3dd11,16,-1220,976,-1098,-591,846,-1192,3
0,4a3dd11,1,18,-19,-1016,0,0,0,0
0,4a3dd11,15,5,240,-970,15,0,,0
0,4a3dd11,9,18,-26,-999,,,,0
0,4a3dd11,10,0,7,-17,,,,0
0,4a3dd11,11,15,-956,-291,-5,0,,
0,4a3dd11,3,326085,178491,1075,,,,0
0,4a3dd11,20,15,-956,-291,-4,0,,
0,4a3ff61,4,-141,-236,215,,,,3
0,4a3ff61,16,-732,610,-976,-591,846,-1192,3
0,4a3ff61,1,20,-20,-1024,0,0,0,0
0,4a3ff61,2,3306,-8197,42055,,,,3
0,4a3ff61,14,-35400,-9900,25049,-38706,-1702,-17005,3
0,4a3ff61,15,5,240,-970,15,0,,0
0,4a3ff61,9,18,-26,-999,,,,0
0,4a3ff61,10,1,5,-24,,,,0
0,4a3ff61,11,15,-956,-291,-5,0,,
0,4a3ff61,3,326099,178498,1075,,,,0
0,4a3ff61,20,15,-956,-291,-4,0,,
0,4a4219e,4,41,373,-333,,,,3
0,4a4219e,16,-549,1220,-1525,-591,846,-1192,3
0,4a4219e,1,23,-33,-1019,0,0,0,0
0,4a4219e,15,6,240,-970,15,0,,0
0,4a4219e,9,18,-26,-999,,,,0
0,4a4219e,10,5,-6,-20,,,,0
0,4a4219e,11,15,-956,-291,-5,0,,
0,4a4219e,3,326129,178498,1075,,,,0
0,4a4219e,20,15,-956,-291,-4,0,,
0,4a443f2,4,286,68,215,,,,3
0,4a443f2,16,-305,915,-976,-591,846,-1192,3
0,4a443f2,1,26,-31,-1020,0,0,0,0
0,4a443f2,2,4056,-7447,42355,,,,3
0,4a443f2,14,-34650,-9150,25349,-38706,-1702,-17005,3
0,4a443f2,15,5,240,-970,15,0,,0
0,4a443f2,9,18,-26,-999,,,,0
0,4a443f2,10,7,-5,-21,,,,0
0,4a443f2,11,15,-956,-291,-5,0,,
0,4a443f2,3,326145,178498,1075,,,,0
0,4a443f2,20,15,-956,-290,-4,0,,
0,4a46630,4,-324,-236,-28,,,,3
0,4a46630,16,-915,610,-1220,-591,846,-1192,3
0,4a46630,1,31,-28,-1021,0,0,0,0
0,4a46630,15,6,240,-970,15,0,,0
0,4a46630,9,18,-26,-999,,,,0
0,4a46630,10,12,-2,-22,,,,0
0,4a46630,11,15,-956,-291,-5,0,,
0,4a46630,3,326153,178498,1075,,,,0
0,4a46630,20,15,-956,-290,-5,0,,
0,4a4887d,4,164,-53,154,,,,3
0,4a4887d,16,-427,793,-1037,-591,846,-1192,3
0,4a4887d,1,30,-19,-1020,0,0,0,0
0,4a4887d,2,4806,-8197,41455,,,,3
0,4a4887d,14,-33900,-9900,24449,-38706,-1702,-17005,3
0,4a4887d,15,6,240,-970,15,0,,0
0,4a4887d,9,18,-26,-999,,,,0
0,4a4887d,10,11,6,-21,,,,0
0,4a4887d,11,15,-956,-291,-5,0,,
0,4a4887d,3,326169,178498,1082,,,,0
0,4a4887d,20,14,-956,-290,-5,0,,
0,4a4aac8,4,286,-358,-638,,,,3
0,4a4aac8,16,-305,488,-1831,-591,846,-1192,3
0,4a4aac8,1,18,-30,-1033,0,0,0,0
0,4a4aac8,15,6,240,-970,15,0,,0
0,4a4aac8,9,18,-26,-999,,,,0
0,4a4aac8,10,0,-4,-33,,,,0
0,4a4aac8,11,15,-956,-290,-5,0,,
0,4a4aac8,3,326179,178498,1082,,,,0
0,4a4aac8,20,15,-956,-290,-5,0,,
0,4a4cd0d,4,286,129,215,,,,3
0,4a4cd0d,16,-305,976,-976,-591,846,-1192,3
0,4a4cd0d,1,16,-41,-1021,0,0,0,0
0,4a4cd0d,2,4356,-8647,42355,,,,3
0,4a4cd0d,14,-34350,-10350,25349,-38706,-1702,-17005,3
0,4a4cd0d,15,6,240,-970,15,0,,0
0,4a4cd0d,9,18,-26,-999,,,,0
0,4a4cd0d,10,-2,-14,-22,,,,0
0,4a4cd0d,11,15,-956,-290,-5,0,,
0,4a4cd0d,3,326200,178498,1082,,,,0
0,4a4cd0d,20,15,-956,-290,-5,0,,
0,4a4ef54,4,41,-53,-699,,,,3
0,4a4ef54,16,-549,793,-1892,-591,846,-1192,3
0,4a4ef54,1,9,-15,-1013,0,0,0,0
0,4a4ef54,15,6,240,-970,15,0,,0
0,4a4ef54,9,18,-26,-999,,,,0
0,4a4ef54,10,-9,11,-13,,,,0
0,4a4ef54,11,15,-956,-290,-5,0,,
0,4a4ef54,3,326179,178498,1075,,,,0
0,4a4ef54,20,15,-956,-290,-4,0,,
0,4a511a7,4,102,-53,276,,,,3
0,4a511a7,16,-488,793,-915,-591,846,-1192,3
0,4a511a7,1,32,-24,-1014,0,0,0,0
0,4a511a7,2,3156,-7297,40855,,,,3
0,4a511a7,14,-35550,-9000,23849,-38706,-1702,-17005,3
0,4a511a7,15,6,240,-970,15,0,,0
0,4a511a7,9,18,-26,-999,,,,0
0,4a511a7,10,13,1,-14,,,,0
0,4a511a7,11,15,-956,-291,-5,0,,
0,4a511a7,3,326179,178498,1082,,,,0
0,4a511a7,20,15,-956,-290,-5,0,,
0,4a533e8,4,-446,-358,-333,,,,3
0,4a533e8,16,-1037,488,-1525,-591,846,-1192,3
0,4a533e8,1,16,-14,-1017,0,0,0,0
0,4a533e8,15,6,240,-970,15,0,,0
0,4a533e8,9,18,-26,-999,,,,0
0,4a533e8,10,-2,11,-18,,,,0
0,4a533e8,11,15,-956,-290,-5,0,,
0,4a533e8,3,326193,178498,1082,,,,0
0,4a533e8,20,14,-956,-290,-5,0,,
0,4a5562f,4,347,-53,32,,,,3
0,4a5562f,16,-244,793,-1159,-591,846,-1192,3
0,4a5562f,1,25,-16,-1037,0,0,0,0
0,4a5562f,2,4056,-6697,42355,,,,3
0,4a5562f,14,-34650,-8400,25349,-38706,-1702,-17005,3
0,4a5562f,15,6,240,-970,15,0,,0
0,4a5562f,9,18,-26,-999,,,,0
0,4a5562f,10,6,10,-38,,,,0
0,4a5562f,11,15,-956,-290,-5,0,,
0,4a5562f,3,326204,178505,1082,,,,0
0,4a5562f,20,14,-956,-290,-6,0,,
0,4a57878,4,-141,-114,-333,,,,3
0,4a57878,16,-732,732,-1525,-591,846,-1192,3
0,4a57878,1,17,-32,-1015,0,0,0,0
0,4a57878,15,6,240,-970,15,0,,0
0,4a57878,9,18,-26,-999,,,,0
0,4a57878,10,-1,-5,-15,,,,0
0,4a57878,11,15,-956,-290,-5,0,,
0,4a57878,3,326209,178498,1082,,,,0
0,4a57878,20,15,-956,-290,-5,0,,
0,4a59abf,4,432,-24,-40,,,,3
0,4a59abf,16,-183,793,-1220,-616,818,-1180,3
0,4a59abf,1,21,-26,-1024,0,0,0,0
0,4a59abf,2,4506,-7297,41905,,,,3
0,4a59abf,14,-34200,-9000,24899,-38706,-1702,-17005,3
0,4a59abf,15,6,240,-970,15,0,,0
0,4a59abf,9,19,-26,-999,,,,0
0,4a59abf,10,2,0,-24,,,,0
0,4a59abf,11,15,-956,-290,-5,0,,
0,4a59abf,3,326221,178498,1082,,,,0
0,4a59abf,20,15,-956,-290,-5,0,,
0,4a5bd02,4,188,-329,20,,,,3
