TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,154aff00,14,2399,-19500,-20100,-37889,-3334,-13608,3
0,154aff00,15,626,374,436,-525,0,,0
0,154aff00,9,-941,10,338,,,,0
0,154aff00,10,-58,-94,-33,,,,0
0,154aff00,11,140,-565,105,805,0,,
0,154aff00,3,198616,-1701,-70227,,,,0
0,154aff00,20,417,-534,269,683,0,,
0,154b2141,4,8176,10551,3028,,,,3
0,154b2141,16,7507,11291,1831,-669,740,-1197,3
0,154b2141,1,-994,-75,328,0,0,0,0
0,154b2141,15,626,375,437,-525,0,,0
0,154b2141,9,-941,10,336,,,,0
0,154b2141,10,-52,-85,-8,,,,0
0,154b2141,11,141,-566,105,805,0,,
0,154b2141,3,198665,-1752,-70339,,,,0
0,154b2141,20,416,-534,268,684,0,,
0,154b437a,4,8481,9941,1564,,,,3
0,154b437a,16,7812,10681,366,-669,740,-1197,3
0,154b437a,1,-1001,-80,326,0,0,0,0
0,154b437a,2,40889,-16015,-5891,,,,3
0,154b437a,14,2999,-19350,-19500,-37889,-3334,-13608,3
0,154b437a,15,625,375,437,-525,0,,0
0,154b437a,9,-942,10,334,,,,0
0,154b437a,10,-59,-90,-8,,,,0
0,154b437a,11,141,-566,106,804,0,,
0,154b437a,3,198754,-1760,-70437,,,,0
0,154b437a,20,415,-533,266,686,0,,
0,154b65d6,4,10313,10246,1319,,,,3
0,154b65d6,16,9643,10986,122,-669,740,-1197,3
0,154b65d6,1,-985,-68,315,0,0,0,0
0,154b65d6,15,624,376,437,-525,0,,0
0,154b65d6,9,-942,10,332,,,,0
0,154b65d6,10,-42,-78,-17,,,,0
0,154b65d6,11,142,-567,107,803,0,,
0,154b65d6,3,198839,-1781,-70540,,,,0
0,154b65d6,20,414,-533,265,688,0,,
0,154b8821,4,11777,9696,1014,,,,3
0,154b8821,16,11108,10437,-183,-669,740,-1197,3
0,154b8821,1,-987,-78,322,0,0,0,0
0,154b8821,2,38639,-16015,-5591,,,,3
0,154b8821,14,749,-19350,-19200,-37889,-3334,-13608,3
0,154b8821,15,623,377,437,-525,0,,0
0,154b8821,9,-943,10,331,,,,0
0,154b8821,10,-43,-89,-9,,,,0
0,154b8821,11,143,-568,107,803,0,,
0,154b8821,3,198927,-1811,-70642,,,,0
0,154b8821,20,413,-532,264,689,0,,
0,154baaf3,4,12388,8537,1075,,,,3
0,154baaf3,16,11718,9277,-122,-669,740,-1197,3
0,154baaf3,1,-963,-75,302,0,0,0,0
0,154baaf3,15,623,378,438,-525,0,,0
0,154baaf3,9,-943,10,329,,,,0
0,154baaf3,10,-19,-86,-27,,,,0
0,154baaf3,11,144,-568,108,802,0,,
0,154baaf3,3,199049,-1841,-70733,,,,0
0,154baaf3,20,412,-532,262,690,0,,
0,154bccbc,4,11655,6828,648,,,,3
0,154bccbc,16,10986,7568,-549,-669,740,-1197,3
0,154bccbc,1,-958,-90,306,0,0,0,0
0,154bccbc,2,41789,-14815,-4691,,,,3
0,154bccbc,14,3899,-18150,-18300,-37889,-3334,-13608,3
0,154bccbc,15,622,378,438,-526,0,,0
0,154bccbc,9,-944,10,328,,,,0
0,154bccbc,10,-13,-100,-22,,,,0
0,154bccbc,11,145,-568,109,802,0,,
0,154bccbc,3,199200,-1835,-70806,,,,0
0,154bccbc,20,411,-533,261,691,0,,
0,154beef8,4,10190,5668,99,,,,3
0,154beef8,16,9521,6408,-1098,-669,740,-1197,3
0,154beef8,1,-944,-79,295,0,0,0,0
0,154beef8,15,621,379,438,-526,0,,0
0,154beef8,9,-944,10,327,,,,0
0,154beef8,10,0,-89,-31,,,,0
0,154beef8,11,146,-569,110,801,0,,
0,154beef8,3,199360,-1821,-70873,,,,0
0,154beef8,20,410,-533,260,692,0,,
0,154c1133,4,9275,5058,282,,,,3
0,154c1133,16,8605,5798,-915,-669,740,-1197,3
0,154c1133,1,-917,-70,274,0,0,0,0
0,154c1133,2,41039,-15115,-6491,,,,3
0,154c1133,14,3149,-18450,-20100,-37889,-3334,-13608,3
0,154c1133,15,621,380,438,-526,0,,0
0,154c1133,9,-945,10,326,,,,0
0,154c1133,10,27,-81,-51,,,,0
0,154c1133,11,146,-569,110,801,0,,
0,154c1133,3,199492,-1816,-70939,,,,0
0,154c1133,20,408,-534,259,692,0,,
0,154c338b,4,6223,5546,-755,,,,3
0,154c338b,16,5554,6286,-1953,-669,740,-1197,3
0,154c338b,1,-911,-69,284,0,0,0,0
0,154c338b,15,620,380,438,-526,0,,0
0,154c338b,9,-945,10,325,,,,0
0,154c338b,10,33,-79,-40,,,,0
0,154c338b,11,147,-569,111,800,0,,
0,154c338b,3,199624,-1767,-70998,,,,0
0,154c338b,20,407,-534,259,693,0,,
0,154c55d6,4,5918,5668,-999,,,,3
0,154c55d6,16,5249,6408,-2197,-669,740,-1197,3
0,154c55d6,1,-902,-50,274,0,0,0,0
0,154c55d6,2,41189,-16765,-6191,,,,3
0,154c55d6,14,3299,-20100,-19800,-37889,-3334,-13608,3
0,154c55d6,15,620,380,438,-527,0,,0
0,154c55d6,9,-945,9,324,,,,0
0,154c55d6,10,43,-59,-49,,,,0
0,154c55d6,11,148,-570,111,800,0,,
0,154c55d6,3,199738,-1710,-71067,,,,0
0,154c55d6,20,405,-534,258,694,0,,
0,154c781f,4,6284,5424,-1304,,,,3
0,154c781f,16,5615,6164,-2502,-669,740,-1197,3
0,154c781f,1,-908,-41,287,0,0,0,0
0,154c781f,15,619,381,439,-527,0,,0
0,154c781f,9,-946,9,323,,,,0
0,154c781f,10,38,-50,-36,,,,0
0,154c781f,11,148,-570,112,799,0,,
0,154c781f,3,199859,-1671,-71124,,,,0
0,154c781f,20,403,-534,258,696,0,,
0,154c9a6c,4,4514,4875,-877,,,,3
0,154c9a6c,16,3845,5615,-2075,-669,740,-1197,3
0,154c9a6c,1,-896,-56,294,0,0,0,0
0,154c9a6c,2,40739,-16615,-4691,,,,3
0,154c9a6c,14,2849,-19950,-18300,-37889,-3334,-13608,3
0,154c9a6c,15,619,381,439,-527,0,,0
0,154c9a6c,9,-946,9,322,,,,0
0,154c9a6c,10,49,-65,-27,,,,0
0,154c9a6c,11,149,-571,112,799,0,,
0,154c9a6c,3,199995,-1610,-71175,,,,0
0,154c9a6c,20,401,-534,258,697,0,,
0,154cbcad,4,4270,4875,-1487,,,,3
0,154cbcad,16,3601,5615,-2685,-669,740,-1197,3
0,154cbcad,1,-883,-52,271,0,0,0,0
0,154cbcad,15,618,381,439,-527,0,,0
0,154cbcad,9,-946,8,321,,,,0
0,154cbcad,10,63,-61,-50,,,,0
0,154cbcad,11,149,-571,112,798,0,,
0,154cbcad,3,200139,-1563,-71229,,,,0
0,154cbcad,20,399,-534,258,698,0,,
0,154cdf41,4,3538,4936,587,,,,3
0,154cdf41,16,2868,5676,-610,-669,740,-1197,3
0,154cdf41,1,-904,-23,287,0,0,0,0
0,154cdf41,2,41789,-15415,-4391,,,,3
0,154cdf41,14,3899,-18750,-18000,-37889,-3334,-13608,3
0,154cdf41,15,618,382,439,-527,0,,0
0,154cdf41,9,-947,8,320,,,,0
0,154cdf41,10,42,-32,-33,,,,0
0,154cdf41,11,150,-571,113,798,0,,
0,154cdf41,3,200236,-1543,-71273,,,,0
0,154cdf41,20,397,-533,258,700,0,,
0,154d0144,4,2317,5119,2906,,,,3
0,154d0144,16,1647,5859,1708,-669,740,-1197,3
0,154d0144,1,-890,-30,290,0,0,0,0
0,154d0144,15,617,382,439,-527,0,,0
0,154d0144,9,-947,8,320,,,,0
0,154d0144,10,57,-39,-29,,,,0
0,154d0144,11,150,-571,113,798,0,,
0,154d0144,3,200261,-1591,-71324,,,,0
0,154d0144,20,395,-532,258,701,0,,
0,154d2372,4,-1100,6034,5470,,,,3
0,154d2372,16,-1770,6774,4272,-669,740,-1197,3
0,154d2372,1,-888,-47,325,0,0,0,0
0,154d2372,2,38639,-14515,-6641,,,,3
0,154d2372,14,749,-17850,-20250,-37889,-3334,-13608,3
0,154d2372,15,617,382,440,-527,0,,0
0,154d2372,9,-947,9,319,,,,0
0,154d2372,10,59,-56,5,,,,0
0,154d2372,11,150,-572,113,798,0,,
0,154d2372,3,200222,-1648,-71369,,,,0
0,154d2372,20,395,-531,257,703,0,,
0,154d45d4,4,-4579,6095,7057,,,,3
0,154d45d4,16,-5249,6835,5859,-669,740,-1197,3
0,154d45d4,1,-862,-30,301,0,0,0,0
0,154d45d4,15,618,383,440,-526,0,,0
0,154d45d4,9,-947,9,318,,,,0
0,154d45d4,10,85,-40,-16,,,,0
0,154d45d4,11,150,-572,113,797,0,,
0,154d45d4,3,200084,-1752,-71413,,,,0
0,154d45d4,20,393,-529,257,705,0,,
0,154d6807,4,-7387,3715,14198,,,,3
0,154d6807,16,-8056,4455,13000,-669,740,-1197,3
0,154d6807,1,-906,-30,306,0,0,0,0
0,154d6807,2,41489,-17515,-5591,,,,3
0,154d6807,14,3599,-20850,-19200,-37889,-3334,-13608,3
0,154d6807,15,618,383,440,-525,0,,0
0,154d6807,9,-948,10,318,,,,0
0,154d6807,10,41,-40,-11,,,,0
0,154d6807,11,149,-572,114,797,0,,
0,154d6807,3,199859,-1919,-71450,,,,0
0,154d6807,20,392,-528,256,707,0,,
0,154d8a49,4,-12819,2372,25611,,,,3
0,154d8a49,16,-13488,3112,24414,-669,740,-1197,3
0,154d8a49,1,-962,-59,275,0,0,0,0
0,154d8a49,15,619,383,440,-524,0,,0
0,154d8a49,9,-948,12,317,,,,0
0,154d8a49,10,-14,-71,-41,,,,0
0,154d8a49,11,148,-572,114,797,0,,
0,154d8a49,3,199355,-2309,-71479,,,,0
0,154d8a49,20,390,-530,256,707,0,,
0,154dac9a,4,-8485,5424,15235,,,,3
0,154dac9a,16,-9155,6164,14038,-669,740,-1197,3
0,154dac9a,1,-901,-3,339,0,0,0,0
0,154dac9a,2,40139,-15265,-2441,,,,3
0,154dac9a,14,2249,-18600,-16050,-37889,-3334,-13608,3
0,154dac9a,15,620,383,440,-522,0,,0
0,154dac9a,9,-948,14,316,,,,0
0,154dac9a,10,46,-18,22,,,,0
0,154dac9a,11,147,-573,114,798,0,,
0,154dac9a,3,198936,-2687,-71509,,,,0
0,154dac9a,20,388,-529,256,709,0,,
0,154dd0b1,4,-5006,4325,-205,,,,3
0,154dd0b1,16,-5676,5065,-1403,-669,740,-1197,3
0,154dd0b1,1,-921,1,336,0,0,0,0
0,154dd0b1,15,620,383,441,-522,0,,0
0,154dd0b1,9,-948,14,316,,,,0
0,154dd0b1,10,27,-12,20,,,,0
0,154dd0b1,11,147,-573,114,797,0,,
0,154dd0b1,3,198953,-2678,-71532,,,,0
0,154dd0b1,20,387,-526,256,711,0,,
0,154df142,4,-6044,4081,2113,,,,3
0,154df142,16,-6713,4821,915,-669,740,-1197,3
0,154df142,1,-943,-24,329,0,0,0,0
0,154df142,2,40889,-16315,-3791,,,,3
0,154df142,14,2999,-19650,-17400,-37889,-3334,-13608,3
0,154df142,15,620,383,441,-522,0,,0
0,154df142,9,-948,14,315,,,,0
0,154df142,10,4,-38,13,,,,0
0,154df142,11,147,-573,114,797,0,,
0,154df142,3,199030,-2605,-71560,,,,0
0,154df142,20,385,-525,256,713,0,,
0,154e14ab,4,-5067,4814,3089,,,,3
0,154e14ab,16,-5737,5554,1892,-669,740,-1197,3
0,154e14ab,1,-929,-20,336,0,0,0,0
0,154e14ab,15,620,383,441,-521,0,,0
0,154e14ab,9,-948,14,315,,,,0
0,154e14ab,10,19,-34,20,,,,0
0,154e14ab,11,147,-573,114,797,0,,
0,154e14ab,3,199014,-2598,-71591,,,,0
0,154e14ab,20,384,-524,256,714,0,,
0,154e367c,4,-5006,3959,3395,,,,3
0,154e367c,16,-5676,4699,2197,-669,740,-1197,3
0,154e367c,1,-958,-38,325,0,0,0,0
0,154e367c,2,39539,-16165,-4991,,,,3
0,154e367c,14,1649,-19500,-18600,-37889,-3334,-13608,3
0,154e367c,15,620,383,442,-521,0,,0
0,154e367c,9,-949,14,314,,,,0
0,154e367c,10,-8,-52,10,,,,0
0,154e367c,11,146,-573,114,797,0,,
0,154e367c,3,199000,-2580,-71628,,,,0
0,154e367c,20,383,-524,255,715,0,,
0,154e5817,4,-3847,2922,4127,,,,3
0,154e5817,16,-4516,3662,2929,-669,740,-1197,3
0,154e5817,1,-957,-67,328,0,0,0,0
0,154e5817,15,620,383,442,-521,0,,0
0,154e5817,9,-949,14,314,,,,0
0,154e5817,10,-7,-81,14,,,,0
0,154e5817,11,146,-574,114,797,0,,
0,154e5817,3,199000,-2561,-71651,,,,0
0,154e5817,20,383,-524,253,716,0,,
0,154e7a6a,4,-7020,1701,3639,,,,3
0,154e7a6a,16,-7690,2441,2441,-669,740,-1197,3
0,154e7a6a,1,-949,-83,334,0,0,0,0
0,154e7a6a,2,39989,-14815,-7541,,,,3
0,154e7a6a,14,2099,-18150,-21150,-37889,-3334,-13608,3
0,154e7a6a,15,621,382,443,-521,0,,0
0,154e7a6a,9,-949,13,314,,,,0
0,154e7a6a,10,0,-97,20,,,,0
0,154e7a6a,11,146,-574,114,797,0,,
0,154e7a6a,3,199023,-2474,-71656,,,,0
0,154e7a6a,20,383,-525,250,716,0,,
0,154ea3a1,4,-8546,846,3456,,,,3
0,154ea3a1,16,-9216,1586,2258,-669,740,-1197,3
0,154ea3a1,1,-934,-97,344,0,0,0,0
0,154ea3a1,15,621,382,443,-520,0,,0
0,154ea3a1,9,-949,12,314,,,,0
0,154ea3a1,10,15,-110,30,,,,0
0,154ea3a1,11,146,-574,113,797,0,,
0,154ea3a1,3,199074,-2341,-71656,,,,0
0,154ea3a1,20,384,-526,247,717,0,,
0,154ebef7,4,-10744,419,2845,,,,3
0,154ebef7,16,-11413,1159,1647,-669,740,-1197,3
0,154ebef7,1,-907,-56,345,0,0,0,0
0,154ebef7,2,40739,-16165,-5741,,,,3
0,154ebef7,14,2849,-19500,-19350,-37889,-3334,-13608,3
0,154ebef7,15,621,381,443,-520,0,,0
0,154ebef7,9,-949,12,314,,,,0
0,154ebef7,10,41,-68,30,,,,0
0,154ebef7,11,145,-574,112,797,0,,
0,154ebef7,3,199110,-2227,-71644,,,,0
0,154ebef7,20,384,-525,245,718,0,,
0,154ee129,4,-12392,114,3150,,,,3
0,154ee129,16,-13061,854,1953,-669,740,-1197,3
0,154ee129,1,-904,-38,354,0,0,0,0
0,154ee129,15,622,380,444,-520,0,,0
0,154ee129,9,-948,11,315,,,,0
0,154ee129,10,44,-50,39,,,,0
0,154ee129,11,145,-574,112,797,0,,
0,154ee129,3,199114,-2126,-71623,,,,0
0,154ee129,20,383,-523,243,720,0,,
0,154f038c,4,-11354,-190,2540,,,,3
0,154f038c,16,-12023,549,1342,-669,740,-1197,3
0,154f038c,1,-897,-38,362,0,0,0,0
0,154f038c,2,40139,-16765,-6641,,,,3
0,154f038c,14,2249,-20100,-20250,-37889,-3334,-13608,3
0,154f038c,15,622,380,444,-519,0,,0
0,154f038c,9,-948,11,315,,,,0
0,154f038c,10,51,-49,47,,,,0
0,154f038c,11,144,-574,111,798,0,,
0,154f038c,3,199107,-2023,-71591,,,,0
0,154f038c,20,382,-522,242,722,0,,
0,154f25cc,4,-9767,-495,2540,,,,3
0,154f25cc,16,-10437,244,1342,-669,740,-1197,3
0,154f25cc,1,-902,-38,378,0,0,0,0
0,154f25cc,15,623,379,444,-519,0,,0
0,154f25cc,9,-948,10,316,,,,0
0,154f25cc,10,45,-48,62,,,,0
0,154f25cc,11,144,-574,110,798,0,,
0,154f25cc,3,199145,-1932,-71560,,,,0
0,154f25cc,20,382,-520,241,724,0,,
0,154f4871,4,-10622,-1045,2601,,,,3
0,154f4871,16,-11291,-305,1403,-669,740,-1197,3
0,154f4871,1,-918,-13,355,0,0,0,0
0,154f4871,2,40139,-16765,-7241,,,,3
0,154f4871,14,2249,-20100,-20850,-37889,-3334,-13608,3
0,154f4871,15,623,378,445,-519,0,,0
0,154f4871,9,-948,10,316,,,,0
0,154f4871,10,30,-23,39,,,,0
0,154f4871,11,144,-574,110,798,0,,
0,154f4871,3,199137,-1862,-71532,,,,0
0,154f4871,20,380,-518,241,726,0,,
0,154f6b06,4,-11354,-617,2906,,,,3
0,154f6b06,16,-12023,122,1708,-669,740,-1197,3
0,154f6b06,1,-925,-27,352,0,0,0,0
0,154f6b06,15,624,378,445,-518,0,,0
0,154f6b06,9,-948,9,317,,,,0
0,154f6b06,10,22,-37,34,,,,0
0,154f6b06,11,143,-573,109,798,0,,
0,154f6b06,3,199088,-1793,-71502,,,,0
0,154f6b06,20,379,-518,240,727,0,,
0,154f8cad,4,-11598,-2021,4432,,,,3
0,154f8cad,16,-12268,-1281,3234,-669,740,-1197,3
0,154f8cad,1,-934,-45,372,0,0,0,0
0,154f8cad,2,41039,-17365,-6791,,,,3
0,154f8cad,14,3149,-20700,-20400,-37889,-3334,-13608,3
0,154f8cad,15,624,377,445,-518,0,,0
0,154f8cad,9,-948,9,317,,,,0
0,154f8cad,10,14,-55,54,,,,0
0,154f8cad,11,143,-573,108,799,0,,
0,154f8cad,3,199037,-1745,-71465,,,,0
0,154f8cad,20,378,-517,240,729,0,,
0,154faef6,4,-13978,-2388,5165,,,,3
0,154faef6,16,-14648,-1647,3967,-669,740,-1197,3
0,154faef6,1,-944,-46,380,0,0,0,0
0,154faef6,15,625,376,445,-517,0,,0
0,154faef6,9,-947,9,318,,,,0
0,154faef6,10,3,-56,61,,,,0
0,154faef6,11,142,-573,108,799,0,,
0,154faef6,3,198997,-1675,-71422,,,,0
0,154faef6,20,377,-516,238,730,0,,
0,154fd12b,4,-16725,-3730,5775,,,,3
0,154fd12b,16,-17395,-2990,4577,-669,740,-1197,3
0,154fd12b,1,-926,-54,385,0,0,0,0
0,154fd12b,2,42689,-15715,-5291,,,,3
0,154fd12b,14,4799,-19050,-18900,-37889,-3334,-13608,3
0,154fd12b,15,626,375,446,-517,0,,0
0,154fd12b,9,-947,8,319,,,,0
0,154fd12b,10,21,-63,66,,,,0
0,154fd12b,11,141,-573,107,799,0,,
0,154fd12b,3,198964,-1605,-71362,,,,0
0,154fd12b,20,377,-515,237,731,0,,
0,154ff383,4,-17518,-4646,6568,,,,3
0,154ff383,16,-18188,-3906,5371,-669,740,-1197,3
0,154ff383,1,-934,-59,380,0,0,0,0
0,154ff383,15,627,374,446,-516,0,,0
0,154ff383,9,-947,8,320,,,,0
0,154ff383,10,12,-67,60,,,,0
0,154ff383,11,141,-573,106,800,0,,
0,154ff383,3,198934,-1514,-71303,,,,0
0,154ff383,20,377,-515,235,732,0,,
0,155015d4,4,-17091,-5561,6080,,,,3
0,155015d4,16,-17761,-4821,4882,-669,740,-1197,3
0,155015d4,1,-944,-48,377,0,0,0,0
0,155015d4,2,40739,-16915,-3941,,,,3
0,155015d4,14,2849,-20250,-17550,-37889,-3334,-13608,3
0,155015d4,15,627,373,446,-516,0,,0
0,155015d4,9,-946,8,321,,,,0
0,155015d4,10,2,-56,56,,,,0
0,155015d4,11,140,-572,105,800,0,,
0,155015d4,3,198895,-1442,-71229,,,,0
0,155015d4,20,376,-515,234,733,0,,
0,15503817,4,-16298,-7026,6202,,,,3
0,15503817,16,-16967,-6286,5004,-669,740,-1197,3
0,15503817,1,-963,-40,384,0,0,0,0
0,15503817,15,628,372,446,-515,0,,0
0,15503817,9,-946,7,323,,,,0
0,15503817,10,-17,-48,61,,,,0
0,15503817,11,140,-572,105,801,0,,
0,15503817,3,198871,-1372,-71140,,,,0
0,15503817,20,375,-514,233,734,0,,
0,15505a63,4,-15565,-8247,6874,,,,3
0,15505a63,16,-16235,-7507,5676,-669,740,-1197,3
0,15505a63,1,-958,-67,396,0,0,0,0
0,15505a63,2,41489,-15715,-4541,,,,3
0,15505a63,14,3599,-19050,-18150,-37889,-3334,-13608,3
0,15505a63,15,629,371,446,-515,0,,0
0,15505a63,9,-945,7,324,,,,0
0,15505a63,10,-12,-75,72,,,,0
0,15505a63,11,139,-571,104,801,0,,
0,15505a63,3,198829,-1311,-71053,,,,0
0,15505a63,20,375,-514,231,735,0,,
0,15507d82,4,-17152,-8247,6568,,,,3
0,15507d82,16,-17822,-7507,5371,-669,740,-1197,3
0,15507d82,1,-958,-47,383,0,0,0,0
0,15507d82,15,630,370,446,-514,0,,0
0,15507d82,9,-945,7,326,,,,0
0,15507d82,10,-13,-55,56,,,,0
0,15507d82,11,139,-571,103,802,0,,
0,15507d82,3,198794,-1251,-70955,,,,0
0,15507d82,20,375,-514,230,735,0,,
0,15509f9b,4,-20265,-9529,7362,,,,3
0,15509f9b,16,-20935,-8789,6164,-669,740,-1197,3
0,15509f9b,1,-949,-39,374,0,0,0,0
0,15509f9b,2,41189,-14965,-7691,,,,3
0,15509f9b,14,3299,-18300,-21300,-37889,-3334,-13608,3
0,15509f9b,15,632,369,446,-514,0,,0
0,15509f9b,9,-944,6,327,,,,0
0,15509f9b,10,-4,-45,46,,,,0
0,15509f9b,11,138,-570,102,803,0,,
0,15509f9b,3,198680,-1213,-70852,,,,0
0,15509f9b,20,373,-514,230,736,0,,
0,1550c13a,4,-21791,-10993,7423,,,,3
0,1550c13a,16,-22460,-10253,6225,-669,740,-1197,3
0,1550c13a,1,-976,-67,362,0,0,0,0
0,1550c13a,15,633,367,447,-513,0,,0
0,1550c13a,9,-944,6,329,,,,0
0,1550c13a,10,-32,-74,33,,,,0
0,1550c13a,11,137,-569,101,803,0,,
0,1550c13a,3,198603,-1099,-70747,,,,0
0,1550c13a,20,373,-515,229,736,0,,
0,1550e44f,4,-27040,-13435,7484,,,,3
0,1550e44f,16,-27709,-12695,6286,-669,740,-1197,3
0,1550e44f,1,-979,-48,362,0,0,0,0
0,1550e44f,2,39089,-13915,-6941,,,,3
0,1550e44f,14,1199,-17250,-20550,-37889,-3334,-13608,3
0,1550e44f,15,634,365,447,-512,0,,0
0,1550e44f,9,-943,5,331,,,,0
0,1550e44f,10,-36,-53,30,,,,0
0,1550e44f,11,136,-569,99,804,0,,
0,1550e44f,3,198516,-966,-70623,,,,0
0,1550e44f,20,372,-516,228,735,0,,
0,155106f2,4,-33449,-15693,8094,,,,3
0,155106f2,16,-34118,-14953,6896,-669,740,-1197,3
0,155106f2,1,-964,-44,377,0,0,0,0
0,155106f2,15,636,363,447,-511,0,,0
0,155106f2,9,-942,4,334,,,,0
0,155106f2,10,-22,-49,43,,,,0
0,155106f2,11,134,-568,98,805,0,,
0,155106f2,3,198409,-802,-70470,,,,0
0,155106f2,20,371,-517,228,736,0,,
0,15512e68,4,-36989,-16975,8155,,,,3
0,15512e68,16,-37658,-16235,6958,-669,740,-1197,3
0,15512e68,1,-930,-65,388,0,0,0,0
0,15512e68,2,41189,-17515,-5591,,,,3
0,15512e68,14,3299,-20850,-19200,-37889,-3334,-13608,3
0,15512e68,15,638,361,448,-510,0,,0
0,15512e68,9,-941,3,337,,,,0
0,15512e68,10,11,-68,51,,,,0
0,15512e68,11,133,-567,95,806,0,,
0,15512e68,3,198329,-599,-70303,,,,0
0,15512e68,20,371,-516,226,737,0,,
0,15514a5f,4,-41261,-17158,7057,,,,3
0,15514a5f,16,-41931,-16418,5859,-669,740,-1197,3
0,15514a5f,1,-924,-57,420,0,0,0,0
0,15514a5f,15,640,358,448,-509,0,,0
0,15514a5f,9,-940,2,340,,,,0
0,15514a5f,10,16,-59,80,,,,0
0,15514a5f,11,131,-566,93,807,0,,
0,15514a5f,3,198236,-337,-70114,,,,0
0,15514a5f,20,371,-515,224,739,0,,
0,15516c94,4,-43336,-18501,7057,,,,3
0,15516c94,16,-44006,-17761,5859,-669,740,-1197,3
0,15516c94,1,-923,-56,413,0,0,0,0
0,15516c94,2,40439,-17065,-6641,,,,3
0,15516c94,14,2549,-20400,-20250,-37889,-3334,-13608,3
0,15516c94,15,642,355,449,-508,0,,0
0,15516c94,9,-939,0,343,,,,0
0,15516c94,10,15,-56,69,,,,0
0,15516c94,11,129,-565,90,809,0,,
0,15516c94,3,198138,-57,-69930,,,,0
0,15516c94,20,370,-513,222,741,0,,
0,15518ef4,4,-42055,-20515,6324,,,,3
0,15518ef4,16,-42724,-19775,5126,-669,740,-1197,3
0,15518ef4,1,-986,-80,429,0,0,0,0
0,15518ef4,15,644,353,449,-507,0,,0
0,15518ef4,9,-938,-1,346,,,,0
0,15518ef4,10,-48,-78,83,,,,0
0,15518ef4,11,127,-564,88,810,0,,
0,15518ef4,3,198096,229,-69727,,,,0
0,15518ef4,20,370,-512,220,742,0,,
0,1551b114,4,-42665,-20759,4676,,,,3
0,1551b114,16,-43334,-20019,3479,-669,740,-1197,3
0,1551b114,1,-1025,-72,426,0,0,0,0
0,1551b114,2,39989,-15865,-7841,,,,3
0,1551b114,14,2099,-19200,-21450,-37889,-3334,-13608,3
0,1551b114,15,646,350,450,-506,0,,0
0,1551b114,9,-936,-3,349,,,,0
0,1551b114,10,-88,-69,76,,,,0
0,1551b114,11,126,-563,85,811,0,,
0,1551b114,3,197988,487,-69542,,,,0
0,1551b114,20,370,-513,218,742,0,,
0,1551d35f,4,-42055,-20759,4615,,,,3
0,1551d35f,16,-42724,-20019,3417,-669,740,-1197,3
0,1551d35f,1,-1060,-75,464,0,0,0,0
0,1551d35f,15,648,347,450,-505,0,,0
0,1551d35f,9,-935,-4,352,,,,0
0,1551d35f,10,-124,-70,111,,,,0
0,1551d35f,11,124,-562,83,812,0,,
0,1551d35f,3,197904,730,-69364,,,,0
0,1551d35f,20,370,-512,216,743,0,,
0,1551f58f,4,-41749,-22773,4066,,,,3
0,1551f58f,16,-42419,-22033,2868,-669,740,-1197,3
0,1551f58f,1,-1062,-102,473,0,0,0,0
0,1551f58f,2,39839,-14965,-5591,,,,3
0,1551f58f,14,1949,-18300,-19200,-37889,-3334,-13608,3
0,1551f58f,15,650,344,450,-504,0,,0
0,1551f58f,9,-934,-6,355,,,,0
0,1551f58f,10,-127,-95,118,,,,0
0,1551f58f,11,122,-561,81,814,0,,
0,1551f58f,3,197865,991,-69168,,,,0
0,1551f58f,20,370,-512,214,744,0,,
0,155218bd,4,-42970,-27778,3639,,,,3
0,155218bd,16,-43640,-27038,2441,-669,740,-1197,3
0,155218bd,1,-1076,-104,504,0,0,0,0
0,155218bd,15,652,341,451,-503,0,,0
0,155218bd,9,-933,-8,359,,,,0
0,155218bd,10,-143,-96,145,,,,0
0,155218bd,11,121,-560,78,815,0,,
0,155218bd,3,197823,1272,-68935,,,,0
0,155218bd,20,371,-511,211,745,0,,
0,15523eeb,4,-48341,-30647,1625,,,,3
0,15523eeb,16,-49011,-29907,427,-669,740,-1197,3
0,15523eeb,1,-1139,-83,516,0,0,0,0
0,15523eeb,2,39839,-16315,-7991,,,,3
0,15523eeb,14,1949,-19650,-21600,-37889,-3334,-13608,3
0,15523eeb,15,655,338,451,-502,0,,0
0,15523eeb,9,-931,-10,363,,,,0
0,15523eeb,10,-208,-73,152,,,,0
0,15523eeb,11,119,-558,75,816,0,,
0,15523eeb,3,197785,1612,-68664,,,,0
0,15523eeb,20,371,-510,209,747,0,,
0,15525c68,4,-45412,-22285,1869,,,,3
0,15525c68,16,-46081,-21545,671,-669,740,-1197,3
0,15525c68,1,-1145,-32,425,0,0,0,0
0,15525c68,15,657,335,451,-501,0,,0
0,15525c68,9,-930,-12,367,,,,0
0,15525c68,10,-214,-20,58,,,,0
0,15525c68,11,118,-557,72,818,0,,
0,15525c68,3,197769,1977,-68446,,,,0
0,15525c68,20,369,-510,210,747,0,,
0,15527ecd,4,-40407,-15449,3639,,,,3
0,15527ecd,16,-41076,-14709,2441,-669,740,-1197,3
0,15527ecd,1,-1187,-24,431,0,0,0,0
0,15527ecd,2,39089,-14515,-7241,,,,3
